stop_id,stop_lat,stop_lon,stop_desc
502550,3.4844505268,-76.5133999368,ÁLAMOS A1
502551,3.4845996806,-76.5132546892,ÁLAMOS B1
512004,3.4919694461,-76.51500184,Cl 70 entre Av 4 y 3C P2
512044,3.4858101146,-76.5171455718,Cl 52N entre Av 3H y 3F
512068,3.4844916476,-76.514543,Cl 52N entre Av 3A y 3A Bis
512113,3.4897376523,-76.518485,Av 4 entre Cl 58N y 62N
512114,3.4914236541,-76.517871,Av 4 entre Cl 62N y 64N
512200,3.49157786,-76.5136921866,Cl 70 entre Av 3C y 3 P1
512220,3.4867226494,-76.518091,Cl 52N entre Av 3F y 4
512225,3.4876926503,-76.51923,Av 4 entre Cl 52N y 58N
513258,3.4909638949,-76.511994351,Cl 70 entre Av 3C y 3 P2
513260,3.4924985818,-76.5167335117,Cl 70 entre Av 4 y 3C P1
502350,3.4611671012,-76.5270832846,VERSALLES A1
502351,3.4612912372,-76.5269421582,VERSALLES B1
512008,3.4633124254,-76.5302669544,Av 6N entre Cl 21 y 22
512024,3.4610545003,-76.5276963487,Cl 21 entre Av 4N y 3N
512069,3.461007488,-76.530812765,Cl 18 entre Av 5AN y 6N
512070,3.4590410972,-76.5295952522,Cl 18 entre Av 3N y 4N
512178,3.4622948529,-76.5294095082,Cl 21 entre Av 5BN y 5AN
519165,3.4617754989,-76.5277325541,Av 4N entre Cl 21 y 22
502500,3.4785631619,-76.5170691365,VIPASA A1
502501,3.4787124963,-76.5169249729,VIPASA B1
512015,3.4795882406,-76.5193632907,Cl 44 entre Av 3DN y 3EN
512038,3.4806268769,-76.5214419692,Cl 44 entre Av 3HN y 4N
512100,3.476925524,-76.5156980522,Cl 44 entre Av 2D y 2E
512132,3.4769287387,-76.5159428904,Cl 44 entre Av 2G y 2E
512163,3.4794456431,-76.519532,Cl 44 entre Av 3G y 3EN
512164,3.4787496426,-76.518406,Cl 44 entre Av 3D y 3B
512199,3.4845646474,-76.520349,Av 4 entre Cl 47CN y 48N
512208,3.4787699642,-76.5180832876,Cl 44 entre Av 3AN y 3DN
512003,3.4919863784,-76.514329492,Cl 70 entre Av 3BN y 3CN
512017,3.4942230951,-76.5214197721,Cl 70 entre Av 4N y 6N
512061,3.4934520566,-76.5081961484,Cl 73 entre Av 3N y 2CN
513257,3.4911765165,-76.5118409698,Cl 70 entre Av 3N y 3BN
513259,3.4927062939,-76.516665783,Cl 70 entre Av 3CN y 4N
513261,3.4934770357,-76.519061849,Cl 70 entre Av 4N y 6N
500400,3.4661858589,-76.5133852718,MANZANARES A1
513204,3.4651786342,-76.514467,Kr 1 entre Cl 38 y 34
513206,3.4686096359,-76.515612,Kr 5N entre Cl 38A y 39
513306,3.4689026361,-76.515476,Kr 5N entre Cl 39 y 38A
500200,3.4814572442,-76.4982981278,CHIMINANGOS A2
500202,3.4818830827,-76.4979211688,CHIMINANGOS A1
513032,3.4863219764,-76.5008862652,Kr 5N entre Cl 68N y 69N
513049,3.486281378,-76.497245511,Cl 70 entre Kr 4N y 1N
513050,3.4849470106,-76.4962235488,Kr 1 entre Cl 70 y 66
513114,3.485871919,-76.4954976354,Cl 70 con Kr 1
513211,3.4843752978,-76.5014848425,Kr 5N entre Cl 63N y 65N
513252,3.4872238802,-76.5011071276,Cl 70 entre Kr 6N y 5N
513325,3.4853572035,-76.5012968344,Kr 5N entre Cl 67 y 65
500300,3.4737330935,-76.506780475,SALOMIA A1
513210,3.4775446427,-76.5068039999,Kr 5N entre Cl 51A y 51B
513248,3.4778596155,-76.5058876536,Cl 52 entre Kr 5N y 4N
500450,3.4628846378,-76.517455553,FÁTIMA A1
500250,3.4782404249,-76.5023339767,FLORA INDUSTRIAL A1
513073,3.4819916471,-76.5029229997,Kr 5N entre Cl 58N y 59N
513086,3.4826686478,-76.5023159997,Kr 5N entre Cl 61N y Cl 62N
513173,3.4827146478,-76.5024289997,Kr 5N entre Cl 61N y 60N
513174,3.4812656463,-76.5037109998,Kr 5N entre Cl 57N y 56N
513175,3.4797296447,-76.5050859998,Kr 5N entre Cl 55 y 52
513191,3.4796420061,-76.5073622089,Cl 52 entre Kr 7N y 9N
513289,3.4777594611,-76.5054527809,Cl 52 entre Kr 4N y 5N
513304,3.4792486443,-76.5053839998,Kr 5N entre Cl 52 y 55
513326,3.4821987993,-76.5004154582,Cl 62 entre Kr 5N y 4N
513178,3.4737106394,-76.5103169999,Kr 5N entre Cl 46 y 45A
513208,3.4728286388,-76.51093,Kr 5N entre Cl 45 y 45A
513235,3.4710257576,-76.5106125031,Cl 44 entre Kr 2N y 3AN
513236,3.4731316816,-76.512427016,Cl 44 entre Kr 6N y 7N
513207,3.4708886374,-76.51303,Kr 5N entre Cl 42 y 42A
513216,3.4726006185,-76.5122051935,Cl 44 entre Kr 6N y 5N
513305,3.4716146379,-76.51238,Kr 5N entre Cl 43A y 43
513118,3.457596274,-76.5175488706,Kr 5 entre Cl 28 y 29
500301,3.4738327269,-76.5066104684,SALOMIA B1
513090,3.4722666389,-76.5062979999,Cl 47 entre Kr 1B y 1A
513182,3.4740906438,-76.506133666,Kr 1 entre Cl 47 y 50
513192,3.4745312388,-76.5038320181,Cl 52 entre Kr 1 y 1B
513309,3.4747309425,-76.4877132234,Cl 70 con Kr 1G
513193,3.4722440806,-76.5032061892,Cl 52 entre Kr 1B y 1D
513123,3.4596807751,-76.5104975817,Kr 5 entre Cl 37 y 38
513222,3.4594833207,-76.5068053358,Cl 44 entre Kr 7 y 6A
513225,3.4572792859,-76.5127496059,Cl 34 entre Kr 7 y 5A
513233,3.4593058161,-76.5069668611,Cl 44 entre Kr 6B y 6C
513291,3.4608750327,-76.5067492723,Kr 5 entre Cl 44 y 44B
513122,3.4597497254,-76.5107577232,Kr 5 entre Cl 38 y 36A
513124,3.4607708114,-76.5075598033,Kr 5 entre Cl 44 y 43
513232,3.4615654667,-76.5072913158,Cl 44 entre Kr 4E y 4B
513234,3.461577514,-76.507473483,Cl 44 entre Kr 4B y 4E
513329,3.4629759726,-76.5078408413,Cl 44 entre Kr 3 y 4
513330,3.4634602336,-76.5077761378,Cl 44 entre Kr 3 y 2C
513219,3.4682225756,-76.509194659,Cl 44 entre Kr 1D1 y 1H
513220,3.4651031262,-76.5083970313,Cl 44 entre Kr 2 y 2B
513224,3.4661566296,-76.5084559284,Cl 44 entre Kr 2 y 1E
513302,3.4741026398,-76.5098219999,Kr 5N entre Cl 46A y 46B
513176,3.4775946427,-76.5069479999,Kr 5N entre Cl 52 y 51
513177,3.4753006407,-76.5089069999,Kr 5N entre Cl 48N y 47N
513247,3.4799876161,-76.5080850361,Cl 52 entre Kr 9N y 8N
500350,3.4695585789,-76.5107850989,POPULAR A1
500352,3.4690766365,-76.511146,POPULAR A2
500353,3.469677015,-76.510642014,POPULAR B2
513328,3.4712686836,-76.5110378797,Cl 44 entre Kr 4N y 3AN
513119,3.4584448009,-76.5143126447,Kr 5 entre Cl 32 y 33
513121,3.4588609286,-76.5130005039,Kr 5 entre Cl 34 y 35
513149,3.4571393094,-76.5128579512,Cl 34 entre Kr 6A y 7
513303,3.4592094991,-76.5124649708,Kr 5 entre Cl 36 y 35
513127,3.4618774238,-76.5035104494,Kr 5 entre Cl 46 y 47
513218,3.4690824837,-76.5092471456,Cl 44 entre Kr 1D1 y 1D
513292,3.4615569038,-76.5050703619,Kr 5 entre Cl 45C y 45
500401,3.4663004744,-76.5132530574,MANZANARES B1
500451,3.462964077,-76.5172754277,FÁTIMA B1
513205,3.4664939176,-76.5163833045,Cl 34 entre Kr 2AN y 5N
513217,3.4759066535,-76.4897428544,Kr 1D con Cl 67
513166,3.4765535384,-76.4933861731,Cl 62A entre Kr 1B4 y 1B5
513167,3.4791645906,-76.4928036653,Cl 62A entre Kr 1A8 y 1A7
513310,3.4727097999,-76.4926157574,Cl 62 entre Kr 1HBis y 1H
513168,3.4794788957,-76.4913851621,Cl 66 con Kr 1A15
513212,3.4754912004,-76.4934667058,Cl 62 entre Kr 1D y 1C
513221,3.4750915187,-76.4923521451,Kr 1D entre Cl 63 y 62
513308,3.4807716862,-76.4927461007,Cl 66 entre Kr 1A6 y 1A10
513093,3.4661366651,-76.5016080671,Cl 52 entre Kr 2C y 2E
513094,3.4659600593,-76.4998542198,Kr 3 entre Cl 52 y 53
513099,3.4662159977,-76.4993613319,Kr 3 entre Cl 54 y 53
513100,3.4660473801,-76.5012747596,Cl 52 entre Kr 3 y 2 P1
513101,3.4675042939,-76.5016574844,Cl 52 entre Kr 3 y 2 P2
513129,3.4684882695,-76.5006378747,Kr 2 entre Cl 52 y 56
513147,3.464380635,-76.5011739996,Cl 52 entre Kr 3 y 4C
513148,3.4623472665,-76.5023855487,Kr 5 entre Cl 52 y 47
513188,3.4636393402,-76.4980926954,Kr 5 entre Cl 55 y 54
513194,3.4698970663,-76.5025909084,Cl 52 entre Kr 1D2 y 1E
513195,3.4676703824,-76.5038650692,Kr 2 entre Cl 49 y 47
513196,3.4707648018,-76.504969881,Cl 47 entre Kr 1D Bis y 1D
513092,3.4687338058,-76.5005392313,Kr 2 entre Cl 53 y 52B
513102,3.4700207311,-76.5023063374,Cl 52 entre Kr 1E y 1D2
513130,3.4694023975,-76.4983382298,Kr 2 entre Cl 57 y 56
513132,3.4704111817,-76.4951064917,Kr 2 entre Cl 60 y 59B
513197,3.4728123052,-76.4988232813,Kr 1D entre Cl 56 y 58
513198,3.4734431301,-76.4967613061,Kr 1D entre Cl 59 y 59B
513096,3.4682136595,-76.4932568459,Kr 3 entre Cl 60 y 59D
513097,3.4674567412,-76.4956142161,Kr 3 entre Cl 59 y 58
513098,3.4668304269,-76.4976251741,Kr 3 entre Cl 57 y 58
513131,3.4693654789,-76.4977512865,Kr 2 entre Cl 57 y 58
513133,3.4701147878,-76.4953422867,Kr 2 entre Cl 59A y 60
513135,3.4708584812,-76.4928797237,Kr 2 entre Cl 61A y 62
513202,3.4696545177,-76.4919864821,Cl 62 entre Kr 2 y 2B1
513035,3.4729731124,-76.4871682063,Cl 70 entre Kr 1J y 2
513136,3.4715613952,-76.4909887563,Kr 2 entre Cl 64 y 62
513137,3.4716001986,-76.4906097072,Kr 2 entre Cl 62 y 65
513138,3.4720337702,-76.4894486712,Kr 2 entre Cl 67 y 66
513139,3.4721392713,-76.4888123436,Kr 2 entre Cl 65 y 67
513140,3.4723011155,-76.4869658371,Cl 70 entre Kr 2 y 2A
513215,3.4726300474,-76.4874964369,Kr 2 entre Cl 70 y 69
513164,3.4798935403,-76.4972870933,Cl 62 entre Kr 1Bis y 1A
513183,3.4773518619,-76.4945737437,Cl 62 entre Kr 1B y 1C
513223,3.4742910258,-76.495002943,Kr 1D con Cl 61A
513301,3.4785699014,-76.4957124737,Cl 62 entre Kr 1A9 y 1A10
513014,3.4769198158,-76.4884114735,Cl 70 entre Kr 1C1 y 1D
513063,3.4812593829,-76.4897772221,Cl 70 entre Kr 1A10 y 1A11
513112,3.4839535934,-76.4909955894,Cl 70 entre Kr 1 y 1A6
513203,3.4850626683,-76.4935285915,Cl 70 entre Kr 1 y 1A5
513231,3.4791727833,-76.489112559,Cl 70 entre Kr 1B y 1B1
513311,3.4809062819,-76.4927805492,Cl 66 entre Kr 1A10 y 1A6
513134,3.4710606362,-76.4929356646,Kr 2 entre Cl 62 y 60
513199,3.4740081123,-76.4949297622,Kr 1D entre Cl 60A y 60A1
513200,3.4739728288,-76.4932702813,Cl 62 entre Kr 1D y 1DBis
513201,3.4721666415,-76.4927369989,Cl 62 entre Kr 1G y 1G1
500251,3.4783114254,-76.5021687052,FLORA INDUSTRIAL B1
513037,3.4724659831,-76.5029495802,Cl 52 entre Kr 1D y 1C3
513038,3.4745344956,-76.503568628,Cl 52 entre Kr 1B1 y 1B
513088,3.478226224,-76.5020266441,Kr 1 entre Cl 55 y 56
513089,3.4756947047,-76.5003696768,Cl 56 entre Kr 1B y 1C
513209,3.4783982206,-76.501428427,Cl 56 con Kr 1
513227,3.4734884942,-76.4975250484,Kr 1D entre Cl 59 y 58
513246,3.4735251418,-76.4995775946,Cl 56 entre Kr 1D y 1C
513250,3.4757149243,-76.5001612622,Cl 56 entre Kr 1C y 1B
513077,3.4672377169,-76.495528352,Kr 3 entre Cl 58 y 59
513078,3.4679494441,-76.4931970142,Kr 3 entre Cl 59D y 60
513079,3.468779787,-76.4905867024,Kr 3 entre Cl 63 y 63B
513080,3.4695992689,-76.4880045136,Kr 3 entre Cl 65B y 69
513082,3.4671612489,-76.4863309549,Kr 5 entre Cl 70 y 69
513083,3.4665606008,-76.4883700969,Kr 5 entre Cl 65A y 64B
513084,3.4660006379,-76.4901459986,Kr 5 entre Cl 62B y 62
513085,3.4675050366,-76.4910606099,Cl 62 entre Kr 4C y 4B
513095,3.4666908105,-76.4974857249,Kr 3 entre Cl 56 y 57
513104,3.4667566733,-76.4852121285,Cl 70 entre Kr 5 y 7
513106,3.4690744534,-76.4859946452,Cl 70 entre Kr 3 y 4C P2
513189,3.4641279017,-76.4963674953,Kr 5 entre Cl 58 y 56
513190,3.4651164304,-76.493128568,Kr 5 entre Cl 60 y 59
513290,3.4698583398,-76.4862411204,Cl 70 entre Kr 3 y 4C P1
500201,3.4815582447,-76.4981513371,CHIMINANGOS B1
500203,3.4820118651,-76.4977635623,CHIMINANGOS B2
513001,3.481501487,-76.4979779559,Kr 1 entre Cl 62 y 62A
513058,3.4837430448,-76.4963012707,Kr 1 entre Cl 62A y 66
513059,3.4820009471,-76.4940437951,Cl 66 entre Kr 1A y 1A6
513214,3.479695561,-76.4967523626,Cl 62 entre Kr 1A6 y 1Bis
513312,3.4803685476,-76.4946603158,Kr 1A6 entre Cl 62A y 62
513000,3.4977416691,-76.4898709985,Cl 84 entre Kr 3AN y 3N
513024,3.4914459692,-76.4966066999,Kr 4N entre Cl 72 y 72BIS
513025,3.4943099207,-76.494779868,Kr 4N entre Cl 72G y 72H
513026,3.4965832847,-76.4934991488,Kr 4N entre Cl 76 y 77
513027,3.4981513324,-76.4926198972,Kr 4N entre Cl 82 y 83
513029,3.4965664557,-76.4875733779,Cl 84 entre Kr 2AN y 2BisN
513041,3.4988542267,-76.4923161424,Kr 4N entre Cl 84 y 83
513042,3.4969303288,-76.4934005093,Kr 4N entre Cl 78 y 77
513043,3.4953558372,-76.4942848759,Kr 4N entre Cl 72K y 72J
513044,3.4934910893,-76.4953323317,Kr 4N entre Cl 72D y 72B
513053,3.4918779709,-76.492188815,Kr 3N entre Cl 72C y 72D
513054,3.4946748904,-76.4907589815,Kr 3N entre Cl 74 y 75
513055,3.4972036536,-76.4894405377,Kr 3N entre Cl 83A y 84
513276,3.4980117262,-76.4901312713,Cl 84 entre Kr 3N y 3AN
513294,3.4968053987,-76.4878029859,Cl 84 entre Kr 2Bis y 2AN
513111,3.4843344652,-76.4904490885,Cl 70 entre Kr 1A6 y 1A5
513103,3.4672461875,-76.4845336964,Cl 70 entre Kr 7 y 5
513105,3.4692017112,-76.485153001,Cl 70 entre Kr 4 y 3D
513141,3.4690351312,-76.4801608418,Cl 73 entre Kr 7 y 2F
513142,3.4714976623,-76.4815947104,Cl 73 entre Kr 4 y 3
513143,3.4745133591,-76.4827793575,Cl 73 entre Kr 1I y 1J
513144,3.4765285063,-76.4834167813,Cl 73 entre Kr 1G y 1F
513159,3.4767857111,-76.4839875817,Cl 73 entre Kr 1E y 1F
513160,3.4733999902,-76.4828827682,Cl 73 entre Kr 2A y 2B
513161,3.4715186363,-76.4819118186,Cl 73A entre Kr 3 y 4
513162,3.4689161158,-76.4805872471,Cl 73A con Kr 5
513300,3.4695153787,-76.4852456628,Cl 70 entre Kr 3D y 3C
513107,3.4731210264,-76.4863704268,Cl 70 entre Kr 2 y 1J
513117,3.4768246475,-76.4858789979,Kr 1D entre Cl 71A y 72
513145,3.4738986451,-76.4854239978,Kr 1J entre Cl 71A y 70C
513327,3.4753983894,-76.4870871284,Cl 70 entre Kr 1GBis y 1F
504004,3.4902915588,-76.4922749989,PASO DEL COMERCIO C4
504006,3.4900598058,-76.4925540646,PASO DEL COMERCIO C6
504009,3.490396279,-76.4919493141,PASO DEL COMERCIO A2
504010,3.4900482313,-76.4923754798,PASO DEL COMERCIO A3
504011,3.4896586578,-76.4928569989,PASO DEL COMERCIO A4
504015,3.4893879323,-76.4929133836,PASO DEL COMERCIO B2
504016,3.4896712429,-76.4926174,PASO DEL COMERCIO B3
504017,3.4899444279,-76.4922807413,PASO DEL COMERCIO B4
513060,3.4871266546,-76.4941089991,Kr 1 entre Cl 70 y 70A
513113,3.4861559585,-76.4948093401,Cl 70 con Kr 1
513045,3.4910761029,-76.4969562171,Kr 4N entre Cl 72A y 72
513046,3.4894651032,-76.4980769337,Kr 4N entre Cl 71E y 71D
513047,3.4876961752,-76.4992990365,Kr 4N entre Cl 71 y 70
513251,3.4877525999,-76.5001342044,Cl 70 entre Kr 4CN y 5N
513030,3.4946144801,-76.4853653364,Cl 84 entre Kr 1GN y 1HN
513052,3.4896206527,-76.493760797,Kr 3N entre Cl 71I y 72
513277,3.4940968058,-76.4868925259,Kr 1FN entre Cl 81 y 80
513278,3.4936345445,-76.4881333131,Cl 80 entre Kr 1FN y 1EN
513282,3.4937356643,-76.4892739984,Kr 1FN entre Cl 77 y 73
513283,3.492358284,-76.4879312649,Cl 80 entre Kr 1AN y 1N
513293,3.4952740217,-76.4883401428,Kr 2AN entre Cl 73 y 81
513125,3.4794236511,-76.4833099974,Cl 73A entre Kr 1C1 y 1C
513126,3.4815256529,-76.4838839975,Cl 73A entre Kr 1A15 y 1A14
513155,3.4786906514,-76.4807649968,Kr 1D entre Cl 78 y 79
513154,3.4780236502,-76.4821409971,Kr 1D entre Cl 75 y 76
513008,3.4836790247,-76.4860570995,Cl 73 entre Kr 1A7 y 1A8
513009,3.4812639308,-76.4854215941,Cl 73 entre Kr 1A12 y 1A13
513013,3.4775722347,-76.4877896107,Cl 70 entre Kr 1C1 y 1C
513062,3.4810115655,-76.4888569499,Cl 70 entre Kr 1A12 y 1A11
513091,3.4802326516,-76.4840509975,Cl 73A entre Kr 1B1 y 1B2
513150,3.4783870074,-76.4840433386,Cl 73 entre Kr 1D y 1C1
513151,3.4814633404,-76.4850207745,Cl 73 entre Kr 1A14 y 1A13
513152,3.4839550223,-76.4857970477,Cl 73 entre Kr 1A8 y 1A7
513158,3.4795778888,-76.4848755482,Cl 73 entre Kr 1B2 y 1B3
513006,3.4892091047,-76.4876981309,Cl 73 entre Kr 1A3 y 1A4
513007,3.487065438,-76.486979527,Cl 73 entre Kr 1A45 y 1A5
513153,3.4872149622,-76.4868102926,Cl 73 entre Kr 1A4E y 1A4D
513163,3.4893169232,-76.4874808467,Cl 73 entre Kr 1A2C y 1A2B
513165,3.490598661,-76.4882669983,Cl 73 entre Kr 1A1 y K1
513237,3.491269533,-76.4860349604,Cl 73A entre Kr 1A y 1A1
513245,3.491301653,-76.4859194971,Cl 73A entre Kr 1A1 y 1A
513033,3.4881034239,-76.498494176,Kr 4AN entre Cl 70 y 71
513034,3.4900829363,-76.4975123949,Kr 4N entre Cl 71F y 71H
513048,3.4869140585,-76.4973055339,Cl 70 entre Kr 3BN y 3EN
513051,3.4897058794,-76.4958981012,Cl 71I entre Kr 3C y 3B
513238,3.488859624,-76.4850919652,Cl 76 entre Kr 1A4A y 1A4ABIS
513239,3.486669451,-76.4844710591,Cl 76 entre Kr 1A5ABIS y 1A5B
513241,3.4827769433,-76.4835919963,Kr 1A12 entre Cl 76 y 73A
513242,3.4839588651,-76.484464806,Cl 73A entre Kr 1A8 y 1A7BIS
513243,3.486194692,-76.4850170751,Cl 73A entre Kr 1A5D y 1A5CBIS
513244,3.4883305694,-76.4855606752,Cl 73A entre Kr 1A4B1 y 1A4B
513284,3.485415657,-76.4841229975,Cl 76 con Kr 1A5F Bis
513285,3.4842596565,-76.4826559972,Cl 84 entre Kr 1A8 Bis y 1A9
514013,3.463499618,-76.4833604619,Cl 70 entre Kr 7C y 7BBis
514097,3.4651184076,-76.4799652132,Cl 73 entre Kr 7B y 7BBis
514099,3.4631834094,-76.4799988261,Cl 73 entre Kr 7D y 7C
514110,3.4633209817,-76.482945944,Kr 7C entre Cl 70 y 72A
514112,3.4640345358,-76.4806932397,Kr 7C entre Cl 72A y 73
514113,3.4655448355,-76.4794836659,Cl 73 entre Kr 7C y 7ABis
514218,3.4634688519,-76.480345101,Cl 73 entre Kr 7C Bis y 7D
514009,3.4575729476,-76.483279979,Cl 70 entre Kr 7LBis y 7L
514011,3.4605698544,-76.482618199,Cl 70 entre Kr 7G y 7EBis
514096,3.4582063589,-76.481193802,Cl 73 entre Kr 7JBis y 7J
514098,3.4605587244,-76.4805833723,Cl 73 entre Kr 7G y 7FBis
514152,3.4607847907,-76.4809225369,Cl 73 entre Kr 7F y 7G
514153,3.4571036078,-76.4818385882,Cl 73 con Kr 7LBis
514413,3.4579549438,-76.483086307,Cl 70 entre Kr 7L y 7JBis
514414,3.4611728471,-76.4826911186,Cl 70 entre Kr 7E Bis y 7E
514080,3.4514687729,-76.4826485634,Cl 73 con Kr 8
514082,3.4540255761,-76.4821370185,Cl 73 entre Kr 7RBis y 7S
514095,3.4562163467,-76.4816207862,Cl 73 entre Kr 7M y 7LBis
514150,3.4550768022,-76.4845623909,Cl 70 entre Kr 7RBis y 7MBis
514154,3.4541436685,-76.4825221238,Cl 73 entre Kr 7R Bis y 7S Bis
514155,3.4515593504,-76.4830311772,Cl 73 con Kr 8
514410,3.4548404779,-76.4849563947,Cl 70 con Kr 7R Bis
514412,3.452248595,-76.4852748546,Kr 8 entre Cl 72 y 71
514125,3.4527960034,-76.4992423503,Kr 8 con Cl 51
514131,3.4527129815,-76.4931875419,Kr 8 entre Cl 59 y 58
514313,3.4543970353,-76.5054627245,Cl 44 entre Kr 8 y 7
514012,3.4605014411,-76.4834158799,Cl 70 entre Kr 7EBis y 7J
514014,3.4634628182,-76.4841795945,Cl 70 entre Kr 7BBis y 7C
514346,3.4524143861,-76.4865863541,Kr 8 con Cl 70
514399,3.4550562074,-76.4852630769,Cl 70 con Kr 7R
514010,3.4576046704,-76.4841693074,Cl 70 entre Kr 7L y 7LBis
514119,3.4536256027,-76.5071207687,Kr 8 entre Cl 44 y 36
514312,3.4543171526,-76.5056459886,Cl 44 entre Kr 7 y 8
501050,3.4453374917,-76.4869895555,7 DE AGOSTO A1
501051,3.4451608773,-76.4872483278,7 DE AGOSTO B1
501052,3.4451842441,-76.4874187039,7 DE AGOSTO A2
501053,3.4453114756,-76.4868194809,7 DE AGOSTO B2
514002,3.447464415,-76.4885177073,Cl 70 entre Kr 11C y 11B
514156,3.4475100256,-76.4840673232,Cl 73 entre Kr 11 y Dg 14
514345,3.4499306308,-76.4835099974,Cl 73 entre Kr 8C y 8D
514365,3.4458018622,-76.484261312,Cl 73 entre Dg 15 y 16
514409,3.449286958,-76.4877952281,Cl 70 con Kr 11
514411,3.4517689608,-76.484578109,Kr 8 entre Cl 72 y 72B
518030,3.445832974,-76.4893573032,Cl 70 entre Dg 15 y 13
514017,3.4462425377,-76.4828968346,Kr 15 entre Cl 73 y 74
514058,3.446369734,-76.4820547864,Kr 15 entre Cl 74A y 74
514157,3.4482664343,-76.4832232519,Cl 73 entre Kr 11 y 10
514401,3.4452160076,-76.4837150556,Cl 73 entre Dg 18 y 17
501250,3.4448656701,-76.5083495849,ATANASIO GIRARDOT A1
501251,3.4447634708,-76.5082048208,ATANASIO GIRARDOT B1
501150,3.4439079577,-76.4989131771,VILLACOLOMBIA A1
501151,3.4438121188,-76.4987686615,VILLACOLOMBIA B1
501200,3.4443426042,-76.5022921321,CHAPINERO A1
501201,3.44425022,-76.5021499781,CHAPINERO B1
514348,3.444797669,-76.502973875,Cl 44 entre Kr 15 y 14
514350,3.4436335272,-76.5028689046,Cl 44 entre Kr 15A y 16
501100,3.443584648,-76.496057503,EL TRÉBOL A1
501101,3.4434894425,-76.4959133774,EL TRÉBOL B1
514402,3.4427686286,-76.4949459991,Kr 23 entre Kr 15 y Cl 58
518029,3.4426506286,-76.493600999,Kr 23 entre Cl 60 y 61
514019,3.449155351,-76.5040958734,Cl 44 entre Kr 12 y 11D
514120,3.4534113531,-76.5069962946,Kr 8 entre Cl 39 y 41
514121,3.4529644494,-76.5022803917,Kr 8 con Cl 47
514262,3.4521046299,-76.5050529998,Cl 44 entre Kr 8A y 9
514314,3.4529590435,-76.5031612364,Kr 8 entre Cl 44B y 47
514343,3.4540516302,-76.5101829999,Kr 8 entre Cl 35 y 34A
514349,3.4474814235,-76.5036675365,Cl 44 entre Kr 12C y 12
514357,3.4538956301,-76.5102529999,Kr 8 entre Cl 34 y 35
514386,3.4520839866,-76.5048443788,Cl 44 entre Kr 9 y 8A
514388,3.44882047,-76.5022671143,Kr 12 entre Cl 48 y 47
514114,3.4553377841,-76.5123093149,Cl 34 entre Kr 7 y 8
514115,3.4536975696,-76.5151628145,Kr 8 entre Cl 34 y 26
514116,3.4533443905,-76.5173549966,Kr 8 entre Cl 27 y 26
514354,3.4510342794,-76.5178695829,Cl 26 entre Kr 10 y 9
514355,3.4531268261,-76.5171187664,Kr 8 entre Cl 26 y 28
514356,3.4539302919,-76.5132624624,Kr 8 entre Cl 32 y 33
514129,3.4525658904,-76.4960511689,Kr 8 entre Cl 56 y 54
514130,3.4524158917,-76.4958712764,Kr 8 entre Cl 54 y 56
514132,3.452517775,-76.4934991408,Kr 8 entre Cl 58 y 59
514257,3.4478260149,-76.4940977505,Kr 12 entre Cl 59 y 58A
514342,3.4498633105,-76.493423635,Cl 59 entre Kr 10 y 10A
514392,3.4481988247,-76.4965738911,Kr 12 entre Cl 56 y 54
514396,3.4513454469,-76.4931292752,Cl 59 entre Kr 8A y 8B
501300,3.4453137538,-76.5146427977,FLORESTA A1
501301,3.445222658,-76.5144963071,FLORESTA B1
514285,3.4472278002,-76.5037911201,Cl 44 entre Kr 12B y 12C
514387,3.4494053876,-76.5043477493,Cl 44 entre Kr 11D y 11F
514003,3.446855865,-76.4900187596,Cl 70 con Kr 12
514133,3.4526177217,-76.48989362,Kr 8 entre Cl 62 y 61
514134,3.4525124889,-76.4902610823,Kr 8 entre Cl 59 y 70
514347,3.4520946143,-76.4866883961,Kr 8 con Cl 70
514408,3.4438207363,-76.4920015348,Kr 23 entre Cl 70 y 63
514558,3.4480664058,-76.4891179531,Cl 70 entre Kr 11A y 11B
514126,3.4526523396,-76.5004420309,Kr 8 entre Cl 49 y 50
514128,3.4525175319,-76.4977415425,Kr 8 entre Cl 52 y 54
514390,3.4484963996,-76.4993099729,Kr 12 entre Cl 52 y 51
514287,3.4403130246,-76.485265349,Cl 72H1 entre Kr 22 y 22B
514367,3.4409706465,-76.484370908,Cl 73 entre Kr 25S y 25T
514382,3.4437241372,-76.4843517816,Cl 73 entre Kr 19 y 22
518049,3.4363852018,-76.4942281827,Cl 70 entre Kr 26E y 26D
514290,3.4389947922,-76.4896551176,Cl 72D con Kr 25 Bis
514291,3.4371553921,-76.4917265592,Cl 72D entre Kr 26 y 26A
518051,3.4340612292,-76.4954807257,Cl 70 entre Dg 69 y Kr 26H
502700,3.4246541579,-76.4943971739,TRONCAL UNIDA B1
502701,3.424835006,-76.4944400313,TRONCAL UNIDA A1
514416,3.4229806157,-76.49019811,Cl 72U entre Kr 28A y 28A1
515250,3.4254065067,-76.4953210691,Kr 28D entre Cl 72G y 72I
514303,3.429352485,-76.4863281887,Cl 72U entre Kr 26J y 26I3
514304,3.4309007323,-76.4855200858,Cl 72U entre Kr 26H3 y 26H2
514307,3.4311307343,-76.4856284942,Cl 72U entre Kr 26G11 y 26H3
514308,3.4294261772,-76.4865145231,Cl 72U entre Kr 26I2 y 26J
